"id","parameter","biosecurity_measure","transmission_pathway","product_type","product_name","price","qty_by_event","unit_needed","price_by_event","country","year_cost","lifespan","remarks","ref","ref_status","ref_last_access","ref_short","last_access","filled_by","filled_date","parameter_type"
"cob-cos-mul-0000-213","Cost","General cleaning and disinfection","Contaminated materials","Ergonomic support frame","EXON Dual exoskeleton ergonomic frame for high-pressure cleaning","5625.7858163913597","1","unit","5625.7858163913597","Hungary","2026","10",NA,"https://www.allattartas.hu/exon-dual-exoskeleton-ergonomikus-vaz-magasnyomasu-tisztitashoz_1019463","url_unchecked",NA,NA,"46171","Marietta Máté & László Ózsvári","19/02/26","cost_biosecurity"
"cob-cos-mul-0000-214","Cost","General cleaning and disinfection","Contaminated materials","Room fogger","Automatic ULV MAX cold fogging disinfection machine for greenhouses and livestock buildings","5607.0054002541301","1","unit","5607.0054002541301","Hungary","2026","10",NA,"https://www.allattartas.hu/automata-uveghaz-es-istallo-fertotlenito-hidegkodkepzo-gep-ulv-max_889916","url_unchecked",NA,NA,"46171","Marietta Máté & László Ózsvári","19/02/26","cost_biosecurity"
"cob-cos-mul-0000-215","Cost","General cleaning and disinfection","Contaminated materials","Room UV disinfection","UV-Pentalight 5-tube mobile room disinfector (5 x 120 W)","7503.8061202880099","1","unit","7503.8061202880099","Hungary","2026","10",NA,"https://www.allattartas.hu/uv-pentalight-mobil-uvc-fertotlenito-berendezes","url_unchecked",NA,NA,"46171","Marietta Máté & László Ózsvári","19/02/26","cost_biosecurity"
"cob-cos-mul-0000-216","Cost","General cleaning and disinfection","Contaminated materials","High pressure washer parts","Spray gun Super Jet","13.5","1","unit","13.5","Belgium","2025","5",NA,"https://www.schippers.be/nl/spuitpistool-super-jet-0806023.html","url_unchecked",NA,NA,"46171","Evelien Biebaut","24/09/25","cost_biosecurity"
"cob-cos-mul-0000-217","Cost","General cleaning and disinfection","Contaminated materials","Water hose","Hozelock Tricoflex hose 1/2"", 50m","95.5","1","unit","95.5","Belgium","2025","5",NA,"https://www.schippers.be/nl/hozelock-tricoflex-ultimate-slang-50-meter-M0809926.html","url_unchecked",NA,NA,"46171","Evelien Biebaut","24/09/25","cost_biosecurity"
"cob-cos-mul-0000-218","Cost","General cleaning and disinfection","Contaminated materials","Spray gun","Low-Pressure Foam Gun, 1 L","63.5","1","unit","63.5","Spain","2026","3",NA,"https://www.schippersweb.com/pistola-para-espuma-baja-presion-1-l-0809962.html","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-219","Cost","Limiting farm access","Visitors and workers","Sign","No entry sign (safety sign)","2.0833333333333299","1","unit","2.0833333333333299","Hungary","2026","5",NA,"https://www.etabla.hu/belepni-tilos-tabla/munkavedelmi-tablak/tilto-tablak/etabla-hu-p1264634","url_unchecked",NA,NA,"46171","Marietta Máté & László Ózsvári","19/02/26","cost_biosecurity"
"cob-cos-mul-0000-220","Cost","Limiting farm access","Visitors and workers","Sign","No Entry Sign (MS Schippers)","12.190082644628101","1","unit","12.190082644628101","Spain","2024","5",NA,"https://www.schippersweb.com/senal-de-advertencia-prohibido-el-paso-4100130.html","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-221","Cost","Limiting farm access","Visitors and workers","Gates (manual)","Manual Lifting Barrier including installation costs","838.75206611570297","1","unit","838.75206611570297","Spain","2024","10",NA,"https://generadordeprecios.info/obra_nueva/Urbanizacion_interior_de_la_parcela/Mobiliario_urbano/Protecciones_peatonales/Barrera_levadiza_peatonal.html","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-222","Cost","Limiting farm access","Visitors and workers","Gates (manual)","Manual Swing Gate including installation costs","2062.3223140495902","1","unit","2062.3223140495902","Spain","2024","20",NA,"https://generadordeprecios.info/remote.asp?Command=0,browse,idioma:0[selector:Valor=0|0|0|UVP010|uvp_010:_1_0_0_0_0_0_0_80_0[n:164489[","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-223","Cost","Limiting farm access","Visitors and workers","Gates (manual)","Manual Sliding Gate including installation costs","2448.2561983471101","1","unit","2448.2561983471101","Spain","2024","20",NA,"https://generadordeprecios.info/remote.asp?Command=0,browse,idioma:0[selector:Valor=1_0_1|0|1|UVP010|uvp_010:_0_1_0_0_0_0_40_80_0_0[n:183616[","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-224","Cost","Limiting farm access","Visitors and workers","Gates (automatic)","Automatic Swing Gate including installation costs","3030.6280991735498","1","unit","3030.6280991735498","Spain","2024","20",NA,"https://generadordeprecios.info/remote.asp?Command=0,browse,idioma:0[selector:Valor=1|0_0|1|UVP010|uvp_010:_0_0_0_0_0_0_20_80_0[n:179727[","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-225","Cost","Limiting farm access","Visitors and workers","Gates (automatic)","Automatic Sliding Gate including installation costs","3263.65289256198","1","unit","3263.65289256198","Spain","2024","20",NA,"https://generadordeprecios.info/remote.asp?Command=0,browse,idioma:0[selector:Valor=1|0_0|1|UVP010|uvp_010:_0_1_0_0_0_0_40_80_0_0[n:183770[","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-226","Cost","Pest control","Insects","Fly Glue Roll","Rola adeziva 10m","8.5","1","unit","8.5","Romania","2026","consumable",NA,"https://www.emag.ro/rola-pentru-muste-ogrodpro-25x10m-ideal-pentru-ferme-tw-204/pd/DT50QV3BM/","url_unchecked",NA,NA,"46171","Stelian Baraitareanu","08/05/26","cost_biosecurity"
"cob-cos-mul-0000-227","Cost","Pest control","Insects","Insecticide (100ml)","Super Killer 25T-EC (100ml)","7.37","50","milliliter","3.6850000000000001","Romania","2026","consumable",NA,"https://www.emag.ro/insecticid-solutie-super-killer-25t-ec-produs-de-pasteur-pentru-combaterea-insectelor-taratoare-si-zburatoare-flacon-100-ml-00008245/pd/DYW2YVMBM/","url_unchecked",NA,NA,"46171","Stelian Baraitareanu","07/05/26","cost_biosecurity"
"cob-cos-mul-0000-228","Cost","Pest control","Rodents","Rodenticide Pasta","Rodexion Pasta 200g","1.18","150","gram","0.88500000000000001","Romania","2026","consumable",NA,"https://www.emag.ro/momeala-raticida-rodexion-pasta-200gr-dpdhd7bbm/pd/D2S727BBM/","url_unchecked",NA,NA,"46171","Stelian Baraitareanu","06/05/26","cost_biosecurity"
"cob-cos-mul-0000-229","Cost","Pest control","Rodents","Rodenticide bait","Ratibrom 2 Pasta (200g)","3.65","150","gram","2.7374999999999998","Romania","2025","consumable",NA,"https://www.emag.ro/otrava-rozatoare-ratribrom-2-200-g-fit01/pd/DJZW8LBBM/","url_unchecked",NA,NA,"46171","Stelian Baraitareanu","05/05/26","cost_biosecurity"
"cob-cos-mul-0000-230","Cost","Pest control","Rodents","Rat trap clamp","Large Plastic rat trap (fits in plastic bait station)","4.21","1","unit","4.21","Netherlands","2026","1",NA,"https://www.schippers.nl/product/2408042/victor-powerkill-kunststof-rattenklem","url_unchecked",NA,NA,"46171","Francisca Velkers","24/02/26","cost_biosecurity"
"cob-cos-mul-0000-231","Cost","Pest control","Insects","Fly sticky trap","Cardboard application pad 20 x 30 cm (5 units) - to apply insecticide","5.4","1","unit","1.08","Netherlands","2026","consumable",NA,"https://www.schippers.nl/product/2309742/kartonnen-strijkplaat-20-x-30-cm-p-5","url_unchecked",NA,NA,"46171","Marina Meester","24/02/26","cost_biosecurity"
"cob-cos-mul-0000-232","Cost","Pest control","Insects","Fly sticky trap","MS Aza-Fly, 2 kg - sticky solution to apply on pads","144","10","gram","0.72","Netherlands","2026","consumable",NA,"https://www.schippers.nl/product/2309879/ms-aza-fly-2-kg#productomschrijving","url_unchecked",NA,NA,"46171","Marina Meester","24/02/26","cost_biosecurity"
"cob-cos-mul-0000-233","Cost","Pest control","Insects","Insect control solution","Pyretrex Fogger, 10 L - ready to use product","148","1","liter","14.8","Netherlands","2026","consumable",NA,"https://www.schippers.nl/product/2305258/pyretrex-fogger-10-l","url_unchecked",NA,NA,"46171","Marina Meester","24/02/26","cost_biosecurity"
"cob-cos-mul-0000-234","Cost","Pest control","Rodents","Rodent bait station (for rats and mice)","Plastic Bait Station for Rats and Mice","10.45","1","unit","10.45","Netherlands","2026","3",NA,"https://www.schippers.nl/product/2409936/ms-lokdoos-ultimate-anker","url_unchecked",NA,NA,"46171","Francisca Velkers","24/02/26","cost_biosecurity"
"cob-cos-mul-0000-235","Cost","Pest control","Rodents","Mouse trap clamp","Mouse trap LUNA (2 pcs)","1.3757147395171501","1","unit","0.68785736975857703","Hungary","2026","consumable",NA,"https://www.allattartas.hu/egerfogo-luna-2-db","url_unchecked",NA,NA,"46171","Marietta Máté & László Ózsvári","19/02/26","cost_biosecurity"
"cob-cos-mul-0000-236","Cost","Pest control","Rodents","Live trap","Live-capture rat trap (wire cage)","16.0290131300297","1","unit","16.0290131300297","Hungary","2026","5",NA,"https://www.allattartas.hu/patkanycsapda-racsos-elvefogo_30746","url_unchecked",NA,NA,"46171","Marietta Máté & László Ózsvári","19/02/26","cost_biosecurity"
"cob-cos-mul-0000-237","Cost","Pest control","Insects","Insect traps","EcoKill Inox electric insect trap (IPX4 splash-proof)","110.452165396019","1","unit","110.452165396019","Hungary","2026","5",NA,"https://www.allattartas.hu/elektromos-rovarcsapda-ecokill-inox_1013689","url_unchecked",NA,NA,"46171","Marietta Máté & László Ózsvári","19/02/26","cost_biosecurity"
"cob-cos-mul-0000-238","Cost","Pest control","Rodents","Rodent bait station (for rats and mice)","Rodent bait station (rat)","7.48297861075815","1","unit","7.48297861075815","Hungary","2026","3",NA,"https://www.allattartas.hu/patkanymereg-csaletek-allomas_39140","url_unchecked",NA,NA,"46171","Marietta Máté & László Ózsvári","19/02/26","cost_biosecurity"
"cob-cos-mul-0000-239","Cost","Pest control","Rodents","Rodent bait station (for rats and mice)","Mouse bait box","1.50076768318509","1","unit","1.50076768318509","Hungary","2026","3",NA,"https://www.allattartas.hu/egermereg-csaletek-lada","url_unchecked",NA,NA,"46171","Marietta Máté & László Ózsvári","19/02/26","cost_biosecurity"
"cob-cos-mul-0000-240","Cost","Pest control","Rodents","Ultrasonic repeller","Ultrasonic rodent repeller TOP (350 m²)","22.490628970775099","1","unit","22.490628970775099","Hungary","2026","5",NA,"https://www.allattartas.hu/ultrahangos-ragcsalo-riaszto-top","url_unchecked",NA,NA,"46171","Marietta Máté & László Ózsvári","19/02/26","cost_biosecurity"
"cob-cos-mul-0000-241","Cost","Pest control","Insects","Mite powder","MitePowder mite-repellent powder (250 g)","10.818006141465499","1","unit","10.818006141465499","Hungary","2026","consumable",NA,"https://www.allattartas.hu/mitepowder-atkariaszto-por-250-g_1057961","url_unchecked",NA,NA,"46171","Marietta Máté & László Ózsvári","19/02/26","cost_biosecurity"
"cob-cos-mul-0000-242","Cost","Pest control","Rodents","Mouse trap clamp","Large Metal Rat Trap","2.0499999999999998","1","unit","2.0499999999999998","Spain","2024","1",NA,"https://www.333shop.com/es/shop/product/2671-ratonera-metalica-grande-6490","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-243","Cost","Pest control","Rodents","Mouse trap clamp","Large Metal Rat Trap","1.4","1","unit","1.4","Spain","2026","1",NA,"https://www.333shop.com/es/shop/product/2671-ratonera-metalica-grande-6490","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-244","Cost","Pest control","Rodents","Mouse trap clamp","Mouse Traps (Blister, 2 units)","2.4700000000000002","1","unit","1.2350000000000001","Spain","2024","1",NA,"https://tiendaganadera.com/cepo-ratones/","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-245","Cost","Pest control","Rodents","Mouse trap clamp","Mouse Traps (Blister, 2 units)","5.64","1","unit","2.82","Spain","2026","1",NA,"https://tiendaganadera.com/cepo-ratones/","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-246","Cost","Pest control","Rodents","Sticky trap","Adhesive Plate for Rats and Mice (MS Schippers)","2.4049586776859502","1","unit","2.4049586776859502","Spain","2024","consumable",NA,"https://www.schippersweb.com/placa-adhesiva-ratas-y-ratones-2408083.html","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-247","Cost","Pest control","Rodents","Sticky trap","Rodi-Clac Adhesive Glue, 135 g Tube","3.23","1","unit","3.23","Spain","2024","consumable",NA,"https://www.333shop.com/es/shop/product/4633-rodi-clac-pegamento-tubo-de-135-g-8385","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-248","Cost","Pest control","Rodents","Sticky trap","Rodi-Clac Adhesive Glue, 135 g Tube","3.6","1","unit","3.6","Spain","2026","consumable",NA,"https://www.333shop.com/es/shop/product/4633-rodi-clac-pegamento-tubo-de-135-g-8385","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-249","Cost","Pest control","Insects","Insect traps","MS EcoGlue Fly Roll (1000 × 25 cm)","11.62","1","unit","11.62","Spain","2024","consumable",NA,"https://www.schippersweb.com/ms-ecoglue-fly-roll-1000x25-cm-2309898.html","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-250","Cost","Pest control","Insects","Insect traps","MS EcoGlue Fly Roll (1000 × 25 cm)","9.4499999999999993","1","unit","9.4499999999999993","Spain","2026","consumable",NA,"https://www.schippersweb.com/ms-ecoglue-fly-roll-1000x25-cm-2309898.html","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-251","Cost","Pest control","Insects","Insect traps","Professional Adhesive Boards 30 (6pcs/pack)","23.44","1","unit","3.9066666666666698","Spain","2024","consumable",NA,"https://www.333shop.com/es/shop/product/2612-placas-adhesivas-professional-30-6432","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-252","Cost","Pest control","Insects","Insect traps","Professional Adhesive Boards 30 (6pcs/pack)","26.1","1","unit","4.3499999999999996","Spain","2026","consumable",NA,"https://www.333shop.com/es/shop/product/2612-placas-adhesivas-professional-30-6432","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-253","Cost","Pest control","Insects","Cockroach glue trap","Cockroach Adhesive Trap (5pcs/box)","5.4","1","unit","1.08","Spain","2024","consumable",NA,"https://www.schippersweb.com/trampa-adhesiva-para-cucarachas-p-5-2300030.html","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-254","Cost","Pest control","Insects","Cockroach glue trap","Cockroach Adhesive Trap (5pcs/box)","7.25","1","unit","1.45","Spain","2026","consumable",NA,"https://www.schippersweb.com/trampa-adhesiva-para-cucarachas-p-5-2300030.html","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-255","Cost","Pest control","Insects","Cockroach glue trap","BlatClac Cockroach Traps with Bait (5pcs/box)","6.88","1","unit","1.3759999999999999","Spain","2024","consumable",NA,"https://www.333shop.com/es/shop/product/4639-blatclac-trampas-engomadas-con-cebo-para-cucarachas-8391","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-256","Cost","Pest control","Insects","Cockroach glue trap","BlatClac Cockroach Traps with Bait (5pcs/box)","7.7","1","unit","1.54","Spain","2026","consumable",NA,"https://www.333shop.com/es/shop/product/4639-blatclac-trampas-engomadas-con-cebo-para-cucarachas-8391","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-257","Cost","Pest control","Insects","Fly and wasp trap","Fly and Wasp Trap","12.26","1","unit","12.26","Spain","2024","consumable",NA,"https://www.schippersweb.com/atrapa-mosca-y-avispa-2309852.html","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-258","Cost","Pest control","Insects","Fly and wasp trap","Fly and Wasp Trap","14.65","1","unit","14.65","Spain","2026","consumable",NA,"https://www.schippersweb.com/atrapa-mosca-y-avispa-2309852.html","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-259","Cost","Pest control","Insects","Fly and wasp trap","Fly Trap Natural Control","11.74","1","unit","11.74","Spain","2024","consumable",NA,"https://tiendaganadera.com/trampa-moscas/","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-260","Cost","Pest control","Insects","Fly and wasp trap","Fly Trap Natural Control","11.47","1","unit","11.47","Spain","2026","consumable",NA,"https://tiendaganadera.com/trampa-moscas/","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-261","Cost","Pest control","Rodents","Rodenticide bait","MS Rodetox Brodi Cream, 300 g (10 tubes/box)","141.08000000000001","50","gram","2.3513333333333302","Spain","2024","consumable",NA,"https://www.schippersweb.com/ms-rodetox-brodi-cream-300-g-p-10-2409571.html","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-262","Cost","Pest control","Rodents","Rodenticide bait","MS Rodetox Brodi Cream, 300 g (10 tubes/box)","185.5","50","gram","3.0916666666666699","Spain","2026","consumable",NA,"https://www.schippersweb.com/ms-rodetox-brodi-cream-300-g-p-10-2409571.html","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-263","Cost","Pest control","Rodents","Rodent bait station (for rats and mice)","Plastic Bait Station for Rats and Mice","3.76","1","unit","3.76","Spain","2024","3",NA,"https://www.333shop.com/es/shop/product/638-portacebos-de-plastico-para-ratas-y-ratones-5554","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-264","Cost","Pest control","Rodents","Rodent bait station (for rats and mice)","Plastic Bait Station for Rats and Mice","4.8","1","unit","4.8","Spain","2026","3",NA,"https://www.333shop.com/es/shop/product/638-portacebos-de-plastico-para-ratas-y-ratones-5554","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-265","Cost","Pest control","Rodents","Rodent bait station (for rats and mice)","Rodenticide Bait Station","5.67","1","unit","5.67","Spain","2024","3",NA,"https://tiendaganadera.com/portacebos-raticida/","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-266","Cost","Pest control","Rodents","Rodent bait station (for rats and mice)","Rodenticide Bait Station","6.22","1","unit","6.22","Spain","2026","3",NA,"https://tiendaganadera.com/portacebos-raticida/","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-267","Cost","Pest control","Insects","5L sprayer for phytosanitary products","Gloria Prima 5 Pressure Sprayer","40.5","1","unit","40.5","Spain","2024","3",NA,"https://www.schippersweb.com/gloria-pulverizador-por-presion-prima-5-0809662.html","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-268","Cost","Pest control","Insects","5L sprayer for phytosanitary products","Gloria Prima 5 Pressure Sprayer","53.5","1","unit","53.5","Spain","2026","3",NA,"https://www.schippersweb.com/gloria-pulverizador-por-presion-prima-5-0809662.html","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-269","Cost","Showering","Visitors and workers","Shower with changing room","Sanitary container with WC + shower (approx. 1.2 m × 2.4 m)","2858.9580686149902","1","unit","2858.9580686149902","Hungary","2026","10",NA,"https://kontenervasarlas.hu/kontener/duo-wc-zuhany-szaniterkontener/","url_unchecked",NA,NA,"46171","Marietta Máté & László Ózsvári","19/02/26","cost_biosecurity"
"cob-cos-mul-0000-270","Cost","Showering","Visitors and workers","Electricity","Electricity for water heating (1 kWh)","0.14612452350698901","1","unit","0.21","Hungary","2026","consumable",NA,"https://officina.hu/belfoeld/346-mennyi-1-kwh-aram-ara","url_unchecked",NA,NA,"46171","Marietta Máté & László Ózsvári","19/02/26","cost_biosecurity"
"cob-cos-mul-0000-271","Cost","Showering","Visitors and workers","Shampoo/soap","Commercial shampoo & shower gel (5 L canister)","9.6066285472257498","20","milliliter","3.8426514188902999E-2","Hungary","2026","consumable",NA,"https://www.szerek.hu/Trend-sampon-es-tusfurdo-5L","url_unchecked",NA,NA,"46171","Marietta Máté & László Ózsvári","19/02/26","cost_biosecurity"
"cob-cos-mul-0000-272","Cost","Showering","Visitors and workers","Towels","Towel 100×150 cm","8.3359805167301992","1","unit","8.3359805167301992","Hungary","2026","3",NA,"https://velis.hu/termek/maxi-furdo-torolkozo-100x150-cm","url_unchecked",NA,NA,"46171","Marietta Máté & László Ózsvári","19/02/26","cost_biosecurity"
"cob-cos-mul-0000-273","Cost","Showering","Visitors and workers","Water","Municipal water Hungary (1,000 L = 1 m³)","2.00706797966963","90","liter","0.18063611817026701","Hungary","2026","consumable",NA,"https://www.vizmuvek.hu/hu/kezdolap/informaciok/dijszabasok/dijszabasok","url_unchecked",NA,NA,"46171","Marietta Máté & László Ózsvári","19/02/26","cost_biosecurity"
"cob-cos-mul-0000-274","Cost","Showering","Visitors and workers","Towels","Towel 100x150 (generic brand)","17.489999999999998","1","unit","17.489999999999998","Belgium","2026","3",NA,"https://www.hema.com/nl-be/badkamer/handdoeken/handdoeken---zware-kwaliteit-wit-1000015178.html?dwvar_1000015178_VDAsection=handdoek%20100%20x%20150&dwvar_1000015178_VDAcolor=wit","url_unchecked",NA,NA,"46171","Evelien Biebaut","24/09/25","cost_biosecurity"
"cob-cos-mul-0000-275","Cost","Showering","Visitors and workers","Water","Municipal water Flanders: 1000L","6.35","90","liter","0.57150000000000001","Belgium","2025","consumable",NA,"https://www.dewatergroep.be/nl-be/drinkwater/weetjes-en-tips/prijs","url_unchecked",NA,NA,"46171","Evelien Biebaut","24/09/25","cost_biosecurity"
"cob-cos-mul-0000-276","Cost","Showering","Visitors and workers","Shower with changing room","Porinox 2x2 sanitary changing room","5691.06","1","unit","5691.06","Ireland","2025","25",NA,NA,NA,NA,NA,"46171",NA,NA,"cost_biosecurity"
"cob-cos-mul-0000-277","Cost","Showering","Visitors and workers","Drinking water connection","Drinking water connection including installation costs","227.64","1","unit","227.64","Ireland","2025","50","Price assuming an existing connection is there within 10m.",NA,NA,NA,NA,"46171",NA,NA,"cost_biosecurity"
"cob-cos-mul-0000-278","Cost","Showering","Visitors and workers","Electricity connection","Electricity connection including installation costs","195.12","1","unit","195.12","Ireland","2025","50","Price assuming an existing connection is there within 10m.",NA,NA,NA,NA,"46171",NA,NA,"cost_biosecurity"
"cob-cos-mul-0000-279","Cost","Showering","Visitors and workers","Electricity","Electricity for heating water: 1kWh","0.2","1","unit","0.28000000000000003","Ireland","2025","consumable",NA,NA,NA,NA,NA,"46171",NA,NA,"cost_biosecurity"
"cob-cos-mul-0000-280","Cost","Showering","Visitors and workers","Greywater connection","Greywater connection including installation costs","325.2","1","unit","325.2","Ireland","2025","50","Price assuming an existing connection is there within 10m.",NA,NA,NA,NA,"46171",NA,NA,"cost_biosecurity"
"cob-cos-mul-0000-281","Cost","Showering","Visitors and workers","Shampoo/soap","Commercial shampoo 5L (generic brand)","5.85","20","milliliter","2.3400000000000001E-2","Ireland","2025","consumable",NA,NA,NA,NA,NA,"46171",NA,NA,"cost_biosecurity"
"cob-cos-mul-0000-282","Cost","Water sanitisation","Water contamination","Hydrogen peroxide test strips","3-in-1 peroxide test strips (peroxide + pH + total alkalinity) (25pcs/pack)","15.6130876747141","1","unit","0.62452350698856396","Hungary","2026","consumable",NA,"https://www.medencestore.hu/item/387528","url_unchecked",NA,NA,"46171","Marietta Máté & László Ózsvári","19/02/26","cost_biosecurity"
"cob-cos-mul-0000-283","Cost","Water sanitisation","Water contamination","Chlorine test strips","Chlorine test strips (100 pcs/pack)","78.316920796272797","1","unit","78.316920796272797","Hungary","2026","consumable",NA,"https://aalabor.hu/macherey-nagel-quantofix-tesztcsikok/8113-mn-klor-tesztcsik-100db-csomag.html","url_unchecked",NA,NA,"46171","Marietta Máté & László Ózsvári","19/02/26","cost_biosecurity"
"cob-cos-mul-0000-284","Cost","Water sanitisation","Water contamination","Dosification pump","Microdos P2-Oxygen 1.5l/h - 1 bar digital metering peristaltic pump","312.45102710715798","1","unit","312.45102710715798","Hungary","2026","5",NA,"https://www.szivattyu.com/szivattyu-ontozestechnikai-es-uszodatechnikai-webshop/uszoda-technika/vegyszeradagolas-vezerles/microdos-p2-oxygen-15l-h-1bar-digitalis-mero-adagolo-perisztartiku-szivattyu-detail","url_unchecked",NA,NA,"46171","Marietta Máté & László Ózsvári","19/02/26","cost_biosecurity"
"cob-cos-mul-0000-285","Cost","Water sanitisation","Water contamination","Dosification pump","Proportional Hydrogen Peroxide Doser, 220 V","268.59504132231399","1","unit","268.59504132231399","Spain","2024","5",NA,"https://www.ganaderiaymascotas.com/comprar/dosificacion-de-medicamentos-peroxidos-cloro/dosificador-peroxido-proporcional-220-v-","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-286","Cost","Water sanitisation","Water contamination","Dosification pump","Proportional Hydrogen Peroxide Doser, 220 V","340","1","unit","340","Spain","2026","5",NA,"https://www.ganaderiaymascotas.com/comprar/dosificacion-de-medicamentos-peroxidos-cloro/dosificador-peroxido-proporcional-220-v-","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-287","Cost","Water sanitisation","Water contamination","Hydrogen peroxide test strips","Quantofix Peroxide Test Strips (100pcs/pack)","53.702479338842998","1","unit","0.53702479338843001","Spain","2024","consumable",NA,"https://www.333shop.com/es/shop/product/117-quantofix-peroxido-100-5208","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-288","Cost","Water sanitisation","Water contamination","Hydrogen peroxide test strips","Quantofix Peroxide Test Strips (100pcs/pack)","65.7","1","unit","0.65700000000000003","Spain","2026","consumable",NA,"https://www.333shop.com/es/shop/product/117-quantofix-peroxido-100-5208","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-289","Cost","Water sanitisation","Water contamination","Hydrogen peroxide test strips","Aquachek 3-in-1 Peroxide Tester (25pcs/pack)","16.72","1","unit","0.66879999999999995","Spain","2026","consumable",NA,"https://www.manomano.es/p/aquachek-peroxide-tester-3-en-1-38890878","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-290","Cost","Water sanitisation","Water contamination","Chlorine test strips","Chlorine Test Strips","19.008264462809901","1","unit","19.008264462809901","Spain","2024","consumable",NA,"https://dimercos.com/medidores/122-tiras-reactivas-de-cloro.html","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
